,gender,email,phone,cell,nat,name_title,name_first,name_last,location_street_number,location_street_name,location_city,location_state,location_country,location_postcode,location_coordinates_latitude,location_coordinates_longitude,location_timezone_offset,location_timezone_description,login_uuid,login_username,login_password,login_salt,login_md5,login_sha1,login_sha256,dob_date,dob_age,registered_date,registered_age,id_name,id_value,picture_large,picture_medium,picture_thumbnail
438,female,andresa.campos@example.com,(07) 9987-4727,(79) 9007-7414,BR,Miss,Andresa,Campos,3333,Rua Castro Alves ,Itaguaí,Piauí,Brazil,57301,-83.0422,164.0950,-8:00,Pacific Time (US & Canada),104ec75e-d8e1-43f7-b0cc-7d17d14eb08a,beautifulswan379,charger,V6Am01gO,2e8a93e39e862c7e961e8ac96175b641,ba8ae8483398774f54e0e8a58b7b3079fb7ddc1a,00344e3a5ce707eb0f87721d9840f340370364c5478608da128cfca7a7e9f13e,1960-07-09T15:37:44.687Z,62,2009-02-02T20:50:35.654Z,13,CPF,498.105.191-67,https://randomuser.me/api/portraits/women/8.jpg,https://randomuser.me/api/portraits/med/women/8.jpg,https://randomuser.me/api/portraits/thumb/women/8.jpg
483,female,rosaria.caldeira@example.com,(20) 6874-3570,(80) 8432-2755,BR,Mrs,Rosária,Caldeira,3471,Rua Amazonas ,Valparaíso de Goiás,Piauí,Brazil,55680,-58.9332,-10.7063,-3:00,"Brazil, Buenos Aires, Georgetown",400cfbf2-f0e9-4b8c-99dc-784c95f1ade4,angryfish155,capslock,1Ws2LL1x,619280abd99fd1fe78cb928c5a2eae80,92cb4193ae1ce391f637b8b268e0a44e908aa34e,49c44fb3c5075a82ee6fb9c1327825de28a34299143f37659ed67aa7ed7c10f2,1952-02-23T05:26:35.339Z,70,2006-05-29T04:57:57.166Z,16,CPF,470.826.138-83,https://randomuser.me/api/portraits/women/38.jpg,https://randomuser.me/api/portraits/med/women/38.jpg,https://randomuser.me/api/portraits/thumb/women/38.jpg
508,female,priscila.dacruz@example.com,(40) 3863-9023,(20) 5080-4619,BR,Miss,Priscila,da Cruz,3426,Beco dos Namorados,Itapipoca,Piauí,Brazil,76774,48.2811,-105.9257,+4:30,Kabul,717a075f-9dfc-49c0-8f18-1caf0245c389,lazypanda214,videoes,esVWacn6,e4d09e27920205eca5ad30df59fc3d9c,ba7a825a6773ad7711b865c3c56d556138c6a7d0,eb7592db7a2af6be5593512ede7c6bc7f2df721544895d49f72e8e903235d299,1991-01-12T04:36:19.867Z,31,2004-05-11T04:21:02.749Z,18,CPF,516.749.819-72,https://randomuser.me/api/portraits/women/26.jpg,https://randomuser.me/api/portraits/med/women/26.jpg,https://randomuser.me/api/portraits/thumb/women/26.jpg
552,female,vanea.barros@example.com,(04) 0996-4427,(84) 2791-2596,BR,Miss,Vânea,Barros,2095,Rua José Bonifácio ,Patos de Minas,Piauí,Brazil,48613,-48.6807,-66.4119,+4:00,"Abu Dhabi, Muscat, Baku, Tbilisi",c82fcd15-f11e-4e3e-b6a8-2f5747180ed2,purplekoala850,randall,MGPpG0Hz,b1b2514e124fafbcfb19468b4d66dfe4,5ee66d6b2c7a760ba5280759a1d94b126e134311,0ffe8a862960521d63ec49e68d9a57747a39b20fe2e481aeed51361e207bd2d0,1945-05-14T04:17:03.601Z,77,2014-08-20T16:42:21.204Z,8,CPF,610.931.568-47,https://randomuser.me/api/portraits/women/20.jpg,https://randomuser.me/api/portraits/med/women/20.jpg,https://randomuser.me/api/portraits/thumb/women/20.jpg
570,female,valdelaine.santos@example.com,(36) 0297-5351,(32) 0306-2000,BR,Mrs,Valdelaine,Santos,5385,Travessa dos Martírios,Santarém,Piauí,Brazil,62711,-17.3990,175.3463,-9:00,Alaska,11e0c999-65a0-4f5c-908a-8a356fd78980,beautifulmeercat875,741852,0LULBqS1,566b0a248b03b6e21d14581c210209cd,5df42467fcf2b7d3e658199ed3a9445deba5b8a2,8bf7cc1f8f7c088e1dc87ae76d07cb14e693f6f63699bfecfccf0d4f77607ca2,1996-12-20T03:03:16.060Z,25,2006-02-15T03:03:41.220Z,16,CPF,748.948.755-36,https://randomuser.me/api/portraits/women/20.jpg,https://randomuser.me/api/portraits/med/women/20.jpg,https://randomuser.me/api/portraits/thumb/women/20.jpg
603,female,valmira.lima@example.com,(92) 4290-2470,(68) 9625-8522,BR,Miss,Valmira,Lima,8524,Rua Boa Vista ,Itapipoca,Piauí,Brazil,77292,0.8537,72.5636,-8:00,Pacific Time (US & Canada),0659b909-df92-4fff-ac2a-946d8ebdb73a,goldenbutterfly696,chinook,uK23Souj,a493585ed42d6e929ca31747ef7ab44c,0cf2a5f063f861f1c28d6d420271986581a089de,31891e356eaf32b42b3d1b304a5313cb15945cf1937bb544f0a191ac40488eec,1990-10-05T10:56:04.953Z,31,2014-04-23T05:30:16.618Z,8,CPF,778.140.634-61,https://randomuser.me/api/portraits/women/0.jpg,https://randomuser.me/api/portraits/med/women/0.jpg,https://randomuser.me/api/portraits/thumb/women/0.jpg
617,female,zoraia.pereira@example.com,(67) 5884-1181,(64) 0893-9682,BR,Mrs,Zoraia,Pereira,5887,Rua Dois,Sabará,Piauí,Brazil,57052,-24.8080,15.8829,+5:00,"Ekaterinburg, Islamabad, Karachi, Tashkent",47d80eae-2088-4bea-a6e1-91e3593c8f7a,bluemeercat469,amazing,vTUqJVue,334f6daf356af9d1ec52a36749bd6992,fbc3e663f4cf0b48f39429da3f3245cb07944372,4a69596d13a27e1f23f7d58a76bce4d4d1b9a1c76358df1366c913c91a400819,1991-06-20T17:57:11.492Z,31,2004-09-02T05:32:34.947Z,18,CPF,945.158.940-80,https://randomuser.me/api/portraits/women/92.jpg,https://randomuser.me/api/portraits/med/women/92.jpg,https://randomuser.me/api/portraits/thumb/women/92.jpg
627,female,cariza.desouza@example.com,(10) 6207-5998,(16) 8232-2704,BR,Ms,Cariza,de Souza,9383,Rua Dom Pedro Ii ,São Vicente,Piauí,Brazil,67578,-51.5779,-23.7112,-3:30,Newfoundland,e19f2323-c849-4fbd-9b75-c368230a60ce,brownpeacock375,friends,wL6L8Zp0,a473986b4276d3dfe0a9fa030e8392fe,f5d4e0bfddfef9fd2f87975edff7a512f667313e,81ea8625af43746525b8e454b2e975f25bd9f315e7621f5a3fa0a90ea73908be,1953-09-29T06:30:03.959Z,68,2021-12-02T16:44:21.328Z,0,CPF,317.453.818-97,https://randomuser.me/api/portraits/women/35.jpg,https://randomuser.me/api/portraits/med/women/35.jpg,https://randomuser.me/api/portraits/thumb/women/35.jpg
712,female,domingas.souza@example.com,(10) 6540-9291,(26) 0201-4451,BR,Miss,Domingas,Souza,7183,Rua Vinte E Quatro de Outubro,Águas Lindas de Goiás,Piauí,Brazil,52173,-0.8553,-76.6344,-8:00,Pacific Time (US & Canada),c2c64877-1d3a-4878-987d-f07bd82d5bce,orangebear906,bulls,OxSfaAoa,a6a558b847c1f9f66e8625de1e1c72f3,536acba3c6037f8eca863a28b92427f04eaa1f26,3daa43ed9ea4da7b10ea983f8fc883a75c10bb8dccfd4b0aaf52c9be47e91e9a,1994-02-04T18:58:51.949Z,28,2002-10-05T01:21:15.768Z,19,CPF,437.987.385-14,https://randomuser.me/api/portraits/women/53.jpg,https://randomuser.me/api/portraits/med/women/53.jpg,https://randomuser.me/api/portraits/thumb/women/53.jpg
723,female,laura.dapaz@example.com,(57) 1398-4956,(19) 0958-6831,BR,Miss,Laura,da Paz,1593,Rua Piauí ,Olinda,Piauí,Brazil,93206,-33.2697,0.9769,+8:00,"Beijing, Perth, Singapore, Hong Kong",1aaa4eb2-6203-4818-b138-326d484e2ee5,smallbutterfly641,mark,34RKCMco,a644eb212ca5121dac9ece9f50b85461,87bdb1edae8c93fc89dd36c01b0cd2e4fdcdee99,0d5cbe1343701a21a485d72e31622ecd5b271bae9c20a85486bcc3aa803240cd,1989-05-07T22:50:09.373Z,33,2017-10-15T13:03:17.960Z,4,CPF,345.834.710-33,https://randomuser.me/api/portraits/women/9.jpg,https://randomuser.me/api/portraits/med/women/9.jpg,https://randomuser.me/api/portraits/thumb/women/9.jpg
869,female,karlisa.dasneves@example.com,(81) 0984-2098,(27) 3080-0719,BR,Miss,Karlisa,das Neves,4262,Travessa dos Açorianos,Paranaguá,Piauí,Brazil,32220,58.5285,-179.8650,-2:00,Mid-Atlantic,2671b17b-b003-4c87-8e7b-58b4cf3240cf,angryostrich951,mnbv,UKo5YhRQ,661d8796833e80e7ab2ba1b5c5ab037e,c4289a6f75f2134f69017e219804d0470f4d29cb,b7565d3faafacf76c76efc091f8756629c5da475dc1f90c966bb88a3139709d1,1950-12-26T01:26:43.551Z,71,2012-01-12T20:38:27.531Z,10,CPF,885.113.906-72,https://randomuser.me/api/portraits/women/74.jpg,https://randomuser.me/api/portraits/med/women/74.jpg,https://randomuser.me/api/portraits/thumb/women/74.jpg
928,female,vicentina.barros@example.com,(42) 7352-3179,(39) 3112-4867,BR,Miss,Vicentina,Barros,863,Rua São Luiz ,São Luís,Piauí,Brazil,99910,4.4691,0.0454,+2:00,"Kaliningrad, South Africa",bd8b4bcc-fd6e-4146-a90c-3af761613782,blackelephant142,aaaaaaa,UgVNb99W,b481982e6d998185ebf6c7b82b34be52,774a177ceeae140b79da965c21a0a4b4bfb5270e,ad0b4a01afe9df287098f000283f002f60ea164990059db7f7de310674b05898,1963-05-02T07:04:25.716Z,59,2002-05-19T07:27:14.550Z,20,CPF,846.521.974-82,https://randomuser.me/api/portraits/women/60.jpg,https://randomuser.me/api/portraits/med/women/60.jpg,https://randomuser.me/api/portraits/thumb/women/60.jpg
